fr,fe
128103,131081
128103,137275
128103,126197
128103,133678
128104,134466
128104,117133
128104,128562
128104,140133
128104,132336
128104,137902
128104,119290
128104,122007
128104,132819
128105,123321
128105,130749
128105,126994
128105,123984
128105,140767
128105,127544
128105,121928
128105,115746
128106,136129
128106,122168
128106,138817
128106,132519
128106,133588
128106,140544
128106,127762
128106,136528
128107,131490
128107,132669
128107,122192
128107,127237
128107,125546
128107,116935
128107,124483
128107,135052
128108,125976
128108,121241
128108,126990
128108,119154
128108,122254
128108,121332
128109,124235
128109,128022
128109,116309
128109,139924
128109,141642
128109,122673
128110,127574
128110,126089
128110,140417
128110,119179
128110,138988
128110,129994
128110,118042
128110,117135
128110,115833
128110,139427
128111,138866
128111,128548
128111,140993
128111,122854
128111,135697
128111,130961
128112,133610
128112,117747
128112,133377
128112,125049
128112,116360
128112,138367
128112,135485
128112,138241
128112,128889
128112,117579
128113,138631
128113,127308
128113,126335
128113,139407
128113,126161
128113,128594
128113,140486
128114,136905
128114,133837
128114,122819
128114,124244
128114,138082
128114,126671
128115,121158
128115,120832
128115,137911
128115,116034
128116,131365
128116,139974
128116,136970
128116,131840
128116,136010
128116,139628
128116,124130
128117,122561
128117,131552
128117,137656
128117,140733
128117,135005
128117,129533
128117,131287
128118,131562
128118,116818
128118,137038
128118,132029
128118,135056
128118,134575
128118,129934
128119,117261
128119,117988
128119,137761
128119,138549
128120,120632
128120,118369
128120,120383
128120,124725
128120,126109
128121,123286
128121,121399
128121,123431
128121,122830
128122,123716
128122,133190
128122,128677
128122,129130
128123,68
128123,130126
128123,130440
128123,140699
128123,138363
128123,141987
128123,140853
128124,139855
128124,134741
128124,131364
128124,118497
128124,133820
128125,130675
128125,127557
128125,115905
128125,121344
128125,119179
128125,120375
128125,131922
128125,127462
128125,139129
128126,115802
128126,119815
128126,128999
128126,129710
128127,129353
128127,140482
128127,138026
128127,141247
128127,122726
128127,116544
128127,120589
128127,117359
128127,127973
128127,116999
128128,123769
128128,127854
128128,141178
128128,134855
128128,132863
128128,132727
128128,138352
128128,141816
128128,133004
128128,137870
128129,131427
128129,123144
128129,131511
128129,138998
128129,128629
128129,121598
128129,124554
128130,119487
128130,123687
128130,127238
128130,139566
128130,131252
128130,130528
128130,123269
128130,137540
128131,125568
128131,142015
128131,132141
128131,121476
128131,137151
128131,125547
128131,4358
128131,124805
128131,141877
128132,133087
128132,140930
128132,116915
128132,137548
128132,123349
128132,125010
128132,136785
128132,136511
128132,128302
128132,127554
128133,141023
128133,120312
128133,124047
128133,122432
128133,117120
128133,135674
128133,121756
128134,141215
128134,121538
128134,125315
128134,125756
128134,125457
128134,128755
128135,125556
128135,122773
128135,116706
128135,120028
128135,120801
128136,122099
128136,125873
128136,122225
128136,127156
128136,135935
128136,131382
128136,128151
128136,134035
128136,116926
128136,127988
128137,142019
128137,116070
128137,122681
128137,122281
128137,133603
128137,119924
128137,125740
128137,140626
128137,140672
128138,115863
128138,129789
128138,131519
128138,118626
128138,124655
128138,135840
128138,116199
128138,127543
128139,118799
128139,139508
128139,116627
128139,141557
128139,119451
128139,116704
128139,139281
128139,121776
128139,135101
128140,141861
128140,136545
128140,140568
128140,128402
128141,118757
128141,132684
128141,140821
128141,119157
128141,141930
128141,121790
128142,132402
128142,126645
128142,119289
128142,124997
128142,126989
128142,135755
128142,125852
128142,119775
128142,129846
128143,141032
128143,126921
128143,124557
128143,140305
128143,120516
128143,135118
128144,141767
128144,127735
128144,131003
128144,133434
128144,119222
128145,120015
128145,137187
128145,129857
128145,131555
128145,136842
128145,131273
128145,137117
128145,121170
128146,141405
128146,130564
128146,117848
128146,125340
128147,120648
128147,117502
128147,124651
128147,124936
128147,141470
128147,120949
128147,141481
128147,128991
128147,131784
128148,127982
128148,135950
128148,137752
128148,127345
128148,140709
128148,127941
128149,116729
128149,122474
128149,141473
128149,119902
128149,139405
128149,122302
128149,142033
128149,137975
128149,118335
128150,137759
128150,134158
128150,130617
128150,131057
128150,119480
128150,115817
128151,139503
128151,135508
128151,128327
128151,135335
128151,126585
128151,141519
128151,141459
128151,141105
128151,133043
128151,140752
128152,141065
128152,119408
128152,140726
128152,121811
128152,128667
128153,125392
128153,127522
128153,115917
128153,137560
128153,120524
128154,130363
128154,137029
128154,128963
128154,134307
128154,133337
128155,118141
128155,117947
128155,121471
128155,136989
128155,134965
128156,141869
128156,117963
128156,141631
128156,131130
128156,132576
128156,120217
128157,133820
128157,134360
128157,128567
128157,125366
128157,136499
128157,129242
128157,140345
128158,116471
128158,129373
128158,136870
128158,132957
128158,141331
128158,118949
128159,119376
128159,128351
128159,137170
128159,118796
128159,140273
128159,116374
128159,132674
128160,139519
128160,124368
128160,132893
128160,138760
128160,140925
128160,129119
128160,128685
128161,116596
128161,140629
128161,121171
128161,119086
128161,126434
128162,136034
128162,134498
128162,117474
128162,140617
128162,124737
128162,130822
128162,140951
128163,119344
128163,140049
128163,137850
128163,130115
128163,118777
128163,122055
128163,139133
128163,127816
128163,127744
128163,117278
128164,121220
128164,140613
128164,137943
128164,121832
128164,121036
128164,128187
128164,123406
128164,140996
128165,117388
128165,132496
128165,135531
128165,123859
128165,139580
128165,133109
128165,139383
128166,127138
128166,122772
128166,124277
128166,133503
128166,128896
128166,131515
128166,129409
128167,125877
128167,119559
128167,120348
128167,133167
128167,118657
128168,133112
128168,141663
128168,119609
128168,133222
128168,125131
128168,123966
128168,128103
128168,128570
128169,130490
128169,117271
128169,127304
128169,119265
128169,118013
128169,140679
128169,116832
128169,116027
128169,121817
128170,126681
128170,137280
128170,121021
128170,137629
128170,129745
128170,117911
128170,121513
128170,120505
128170,120512
128171,139999
128171,137369
128171,125446
128171,117867
128171,124518
128171,119273
128171,118467
128171,136747
128172,115769
128172,122007
128172,142111
128172,121442
128172,116418
128172,137041
128172,139616
128172,141000
128172,130294
128173,133640
128173,123408
128173,118961
128173,138322
128174,120275
128174,140330
128174,115846
128174,124085
128174,118247
128174,125860
128174,141778
128175,119003
128175,138813
128175,139106
128175,125604
128175,121364
128175,141900
128175,136903
128175,125313
128175,122478
128175,123543
128176,135232
128176,139421
128176,129419
128176,134426
128177,137502
128177,120203
128177,134494
128177,126970
128177,129343
128177,135983
128178,122789
128178,117831
128178,120204
128178,124811
128178,129325
128178,119231
128179,136035
128179,116259
128179,125783
128179,122623
128179,119771
128179,135084
128179,115817
128180,126346
128180,117715
128180,139606
128180,129474
128180,135865
128180,133087
128180,137738
128180,125468
128180,124772
128181,121239
128181,117983
128181,131092
128181,131352
128181,127784
128181,132795
128181,130250
128181,125933
128181,124705
128181,125549
128182,132143
128182,121179
128182,121980
128182,130469
128182,132968
128182,137839
128183,118018
128183,125244
128183,137532
128183,125394
128183,124527
128183,134026
128183,127878
128184,132527
128184,118987
128184,117260
128184,137567
128184,139327
128184,123258
128184,132740
128184,140906
128184,140194
128184,135620
128185,122029
128185,126474
128185,137409
128185,122635
128185,138455
128186,120571
128186,122705
128186,118722
128186,138045
128186,117673
128186,124719
128186,129032
128187,128907
128187,138162
128187,127164
128187,118032
128187,126282
128187,120443
128187,119052
128188,130040
128188,129486
128188,136478
128188,129294
128188,129606
128188,116423
128188,139756
128188,127515
128188,119592
128188,127060
128189,117166
128189,118875
128189,121332
128189,116059
128189,122462
128189,117146
128189,136354
128189,124473
128190,121984
128190,134012
128190,129632
128190,131331
128190,138464
128190,137932
128190,139305
128190,134551
128191,118368
128191,124577
128191,138173
128191,121691
128191,136130
128191,116960
128192,128948
128192,137603
128192,124932
128192,140894
128192,130083
128193,134517
128193,141316
128193,122482
128193,118795
128193,125783
128193,139051
128193,140226
128193,122298
128193,118699
128194,119172
128194,127365
128194,134143
128194,138952
128194,131647
128194,140282
128194,138112
128194,139042
128194,137948
128194,124551
128195,122307
128195,141863
128195,127589
128195,117490
128195,130332
128195,118192
128196,129501
128196,119261
128196,129779
128196,130240
128196,141736
128196,125818
128197,140657
128197,130065
128197,128099
128197,117665
128198,140427
128198,116336
128198,123062
128198,130362
128198,116238
128198,134676
128198,127038
128199,122670
128199,122484
128199,131741
128199,128139
128199,137171
128199,135120
128199,130619
128199,140591
128199,129809
128200,135531
128200,139102
128200,116310
128200,118643
128200,122833
128200,120318
128200,131930
128200,120165
128200,123216
128200,121833
128201,120715
128201,116082
128201,124925
128201,120532
128201,92
128201,127759
128201,126811
128201,117668
128201,122714
128201,130163
128202,138841
128202,141820
128202,137978
128202,135984
128202,129959
128202,123366
128203,115791
128203,141977
128203,136796
128203,123728
128203,133159
128203,139492
128203,120293
128203,133830
128203,130280
128203,128736
128205,124577
128205,141779
128205,121296
128205,133432
128205,124942
128205,125044
128206,126953
128206,121267
128206,121948
128206,132765
128206,116165
128206,141097
128206,116738
128207,118968
128207,122602
128207,134326
128207,128626
128207,138399
128208,123989
128208,116296
128208,121238
128208,117294
128208,123060
128208,118992
128208,142072
128208,139978
128208,135028
128209,131674
128209,125369
128209,140695
128209,132821
128209,120429
128209,121076
128209,120038
128209,120037
128209,119726
128210,130111
128210,141145
128210,134171
128210,121308
128210,135525
128211,125077
128211,124715
128211,118839
128211,120347
128211,119194
128212,62
128212,126326
128212,119571
128212,123645
128212,131157
128212,129723
128212,128676
128212,123057
128212,122353
128212,118486
128213,124364
128213,125605
128213,128679
128213,131945
128214,139332
128214,131075
128214,137637
128214,138794
128214,124194
128214,125745
128214,118608
128215,117190
128215,122363
128215,122841
128215,139918
128215,124048
128215,137632
128215,124235
128215,135773
128215,137388
128216,121040
128216,122375
128216,121062
128216,136600
128217,118407
128217,135146
128217,130880
128217,141711
128217,130327
128217,130998
128217,124741
128217,129389
128217,139241
128218,123163
128218,133694
128218,120239
128218,136943
128218,127272
128218,133294
128219,116866
128219,130267
128219,135149
128219,115815
128219,129780
128219,133203
128220,140990
128220,118357
128220,140179
128220,127545
128221,125753
128221,140352
128221,124310
128221,122672
128221,126278
128221,138408
128221,130132
128221,132205
128222,132125
128222,124290
128222,129706
128222,116479
128222,131905
128222,131766
128223,128903
128223,134461
128223,138820
128223,121988
128223,119790
128223,131570
128223,132803
128223,138116
128224,138554
128224,125922
128224,119453
128224,117604
128224,123233
128224,123729
128224,130949
128224,134917
128225,119938
128225,120430
128225,128064
128225,141745
128225,133865
128225,119158
128226,139640
128226,119832
128226,126173
128226,119166
128226,118803
128226,122855
128226,119443
128226,139001
128226,134309
128227,127594
128227,138355
128227,137574
128227,120153
128228,117323
128228,140098
128228,141104
128228,123862
128228,130309
128228,126588
128228,124271
128228,127039
128229,132102
128229,131246
128229,141980
128229,140452
